index,title,type,release_year,primary_genre,platform,date_added,imdb_id,imdb_rating,imdb_votes,box_office_sales,production_cost
962,Fearless Adventures with Jack Randall,TV Show,2018,Animals & Nature,Disney+,2020-07-31,,,,,
963,Big Cat Games,Movie,2015,Animals & Nature,Disney+,2020-07-31,,,,,
964,Best Job Ever,TV Show,2018,Animals & Nature,Disney+,2020-07-31,tt11686730,N/A,N/A,N/A,N/A
965,Animal Showdown,TV Show,2018,Animals & Nature,Disney+,2020-07-31,tt21798874,N/A,8,,
966,Destination World,TV Show,2018,Animals & Nature,Disney+,2020-07-31,tt14630178,N/A,6,,
967,Incredibles 2,Movie,2018,Action-Adventure,Disney+,2020-07-31,tt3606756,7.5,"329,595","$608,581,744",N/A
968,Pirates of the Caribbean: Dead Men Tell No Tales,Movie,2017,Action-Adventure,Disney+,2020-07-24,tt1790809,6.5,"343,186","$172,558,876",N/A
969,PJ Masks (Shorts),TV Show,2017,Action-Adventure,Disney+,2020-07-24,,,,,
970,Rogue Trip,TV Show,2020,Buddy,Disney+,2020-07-24,tt10225100,7.1,207,,
971,Wild Congo,TV Show,2014,Animals & Nature,Disney+,2020-07-24,tt19767844,N/A,51,,
972,Wild Sri Lanka,TV Show,2016,Animals & Nature,Disney+,2020-07-24,tt7871864,8.3,104,,
973,Diary of a Wimpy Kid: The Long Haul,Movie,2017,Comedy,Disney+,2020-07-17,tt6003368,4.3,"10,791","$20,738,724",N/A
974,Disney Junior Music Lullabies,TV Show,2018,Animation,Disney+,2020-07-17,,,,,
975,Wild Chile,TV Show,2017,Animals & Nature,Disney+,2020-07-17,tt11652174,7.6,102,,
976,X-Men: Apocalypse,Movie,2016,Action-Adventure,Disney+,2020-07-17,tt3385516,6.9,"460,882","$155,442,489",N/A
977,A Pre-Opening Report from Disneyland,Movie,1955,Documentary,Disney+,2020-07-17,,,,,
978,The Mouseketeers at Walt Disney World,Movie,1977,Coming of Age,Disney+,2020-07-17,tt0285749,8.4,34,N/A,N/A
979,Super Robot Monkey Team Hyperforce Go!,TV Show,2004,Action-Adventure,Disney+,2020-07-17,tt0423746,6.4,"2,605",,
980,Lost City of Machu Picchu,Movie,2019,Documentary,Disney+,2020-07-17,tt12768204,7.0,139,N/A,N/A
981,Hamilton: History Has Its Eyes on You,Movie,2020,Historical,Disney+,2020-07-10,tt12690910,6.4,81,N/A,N/A
982,X-Men: Days of Future Past,Movie,2014,Action-Adventure,Disney+,2020-07-10,tt1877832,7.9,"744,527","$233,921,534",N/A
983,Cosmos: A Spacetime Odyssey,TV Show,2013,Action-Adventure,Disney+,2020-07-10,tt2395695,9.3,"127,763",,
984,Solo: A Star Wars Story,Movie,2018,Action-Adventure,Disney+,2020-07-10,tt3778644,6.9,"378,738","$213,767,512",N/A
985,The Undefeated Presents: Hamilton In-Depth,Movie,2020,Historical,Disney+,2020-07-05,tt12690904,7.0,59,N/A,N/A
986,Ice Age: Collision Course,Movie,2016,Action-Adventure,Disney+,2020-07-03,tt3416828,5.7,"74,878","$64,063,008",N/A
987,The Mighty Ducks,Movie,1992,Comedy,Disney+,2020-07-03,tt0104868,6.6,"71,621","$50,752,337",N/A
988,The Big Green,Movie,1995,Comedy,Disney+,2020-07-03,tt0112499,5.5,"10,864","$17,736,619",N/A
989,Race to Witch Mountain,Movie,2009,Action-Adventure,Disney+,2020-07-03,tt1075417,5.7,"62,992","$67,172,594",N/A
990,Hamilton,Movie,2020,Biographical,Disney+,2020-07-03,tt8503618,8.3,"113,741",N/A,N/A
991,Diary of a Wimpy Kid: Rodrick Rules,Movie,2011,Comedy,Disney+,2020-07-03,tt1650043,6.6,"36,425","$52,698,535",N/A
992,While You Were Sleeping,Movie,1995,Comedy,Disney+,2020-07-03,tt0114924,6.8,"113,302","$81,057,016",N/A
993,Animal ER,TV Show,2016,Animals & Nature,Disney+,2020-07-03,tt6208226,7.9,94,,
994,Into the Unknown: Making Frozen 2,TV Show,2020,Docuseries,Disney+,2020-06-26,tt10196382,8.5,913,,
995,Disney A.N.T. Farm,TV Show,2011,Comedy,Disney+,2020-06-26,,,,,
996,Marvel Studios' Avengers: Infinity War,Movie,2018,Action-Adventure,Disney+,2020-06-26,,,,,
997,Tarzan II,Movie,2005,Action-Adventure,Disney+,2020-06-26,,,,,
998,Tarzan,Movie,1999,Action-Adventure,Disney+,2020-06-26,tt0120855,7.3,"246,458","$171,091,819",N/A
999,Man in Space,Movie,1955,Documentary,Disney+,2020-06-26,tt0863137,N/A,8,N/A,N/A
